bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1208766,1653,HR4613,0,,,"Recognizing Presidents Day.","Recognizing Presidents Day.",0,,2019-02-18,Adopted.,https://legiscan.com/WA/bill/HR4613/2019,https://app.leg.wa.gov/billsummary?BillNumber=4613&Year=2019&Initiative=false
1209140,1653,HR4614,0,,,"Celebrating Black History Month.","Celebrating Black History Month.",0,,2019-02-18,Adopted.,https://legiscan.com/WA/bill/HR4614/2019,https://app.leg.wa.gov/billsummary?BillNumber=4614&Year=2019&Initiative=false
1224473,1653,HR4615,0,,,"Honoring the life and career of coach and teacher Gary Baskett.","Honoring the life and career of coach and teacher Gary Baskett.",0,,2019-02-28,Adopted.,https://legiscan.com/WA/bill/HR4615/2019,https://app.leg.wa.gov/billsummary?BillNumber=4615&Year=2019&Initiative=false
1225453,1653,HR4616,0,,,"Congratulating the Hockinson High School football team.","Congratulating the Hockinson High School football team.",0,,2019-02-28,Adopted.,https://legiscan.com/WA/bill/HR4616/2019,https://app.leg.wa.gov/billsummary?BillNumber=4616&Year=2019&Initiative=false
1222999,1653,HR4617,0,,,"Concerning the centennial of the March 1st Korean Declaration of Independence.","Concerning the centennial of the March 1st Korean Declaration of Independence.",0,,2019-02-27,Adopted.,https://legiscan.com/WA/bill/HR4617/2019,https://app.leg.wa.gov/billsummary?BillNumber=4617&Year=2019&Initiative=false
1225256,1653,HR4618,0,,,"Honoring the Ridgefield High School Spudders volleyball team.","Honoring the Ridgefield High School Spudders volleyball team.",0,,2019-02-28,Adopted.,https://legiscan.com/WA/bill/HR4618/2019,https://app.leg.wa.gov/billsummary?BillNumber=4618&Year=2019&Initiative=false
1226393,1653,HR4619,0,,,"Honoring the Greater Spokane County Meals on Wheels program.","Honoring the Greater Spokane County Meals on Wheels program.",0,,2019-02-28,Adopted.,https://legiscan.com/WA/bill/HR4619/2019,https://app.leg.wa.gov/billsummary?BillNumber=4619&Year=2019&Initiative=false
1245467,1653,HR4620,0,,,"Recognizing the Washington National Guard.","Recognizing the Washington National Guard.",0,,2019-03-27,Adopted.,https://legiscan.com/WA/bill/HR4620/2019,https://app.leg.wa.gov/billsummary?BillNumber=4620&Year=2019&Initiative=false
1242759,1653,HR4621,0,,,"Requesting information on options and recommendations for a pilot remote testimony program.","Requesting information on options and recommendations for a pilot remote testimony program.",0,,2019-03-21,Adopted.,https://legiscan.com/WA/bill/HR4621/2019,https://app.leg.wa.gov/billsummary?BillNumber=4621&Year=2019&Initiative=false
1248455,1653,HR4622,0,,,"Honoring Washington State Navy personnel.","Honoring Washington State Navy personnel.",0,,2019-04-03,Adopted.,https://legiscan.com/WA/bill/HR4622/2019,https://app.leg.wa.gov/billsummary?BillNumber=4622&Year=2019&Initiative=false
1240035,1653,HR4623,0,,,"Honoring the memory of the Oso landslide.","Honoring the memory of the Oso landslide.",0,,2019-03-15,Adopted.,https://legiscan.com/WA/bill/HR4623/2019,https://app.leg.wa.gov/billsummary?BillNumber=4623&Year=2019&Initiative=false
1240240,1653,HR4624,0,,,"Celebrating March 19th as Women in Public Office Day.","Celebrating March 19th as Women in Public Office Day.",0,,2019-03-15,Adopted.,https://legiscan.com/WA/bill/HR4624/2019,https://app.leg.wa.gov/billsummary?BillNumber=4624&Year=2019&Initiative=false
1241437,1653,HR4625,0,,,"Honoring Girl Scouts.","Honoring Girl Scouts.",0,,2019-03-19,Adopted.,https://legiscan.com/WA/bill/HR4625/2019,https://app.leg.wa.gov/billsummary?BillNumber=4625&Year=2019&Initiative=false
1241537,1653,HR4626,0,,,"Recognizing the Daffodil Festival.","Recognizing the Daffodil Festival.",0,,2019-03-19,Adopted.,https://legiscan.com/WA/bill/HR4626/2019,https://app.leg.wa.gov/billsummary?BillNumber=4626&Year=2019&Initiative=false
1246327,1653,HR4627,0,,,"Recognizing the relationship between Taiwan and Washington.","Recognizing the relationship between Taiwan and Washington.",0,,2019-03-28,Adopted.,https://legiscan.com/WA/bill/HR4627/2019,https://app.leg.wa.gov/billsummary?BillNumber=4627&Year=2019&Initiative=false
1243528,1653,HR4628,0,,,"Honoring Helen Engle.","Honoring Helen Engle.",0,,2019-03-22,Adopted.,https://legiscan.com/WA/bill/HR4628/2019,https://app.leg.wa.gov/billsummary?BillNumber=4628&Year=2019&Initiative=false
1244810,1653,HR4629,0,,,"Honoring April as National Donate Life Month.","Honoring April as National Donate Life Month.",0,,2019-03-26,Adopted.,https://legiscan.com/WA/bill/HR4629/2019,https://app.leg.wa.gov/billsummary?BillNumber=4629&Year=2019&Initiative=false
1245492,1653,HR4630,0,,,"Honoring Deputy Ryan Thompson.","Honoring Deputy Ryan Thompson.",0,,2019-03-27,Adopted.,https://legiscan.com/WA/bill/HR4630/2019,https://app.leg.wa.gov/billsummary?BillNumber=4630&Year=2019&Initiative=false
1249713,1653,HR4631,0,,,"Honoring Chirag Vedullapalli.","Honoring Chirag Vedullapalli.",0,,2019-04-05,Adopted.,https://legiscan.com/WA/bill/HR4631/2019,https://app.leg.wa.gov/billsummary?BillNumber=4631&Year=2019&Initiative=false
1247166,1653,HR4632,0,,,"Honoring the Kittitas Secondary School boys&#x27; basketball team.","Honoring the Kittitas Secondary School boys&#x27; basketball team.",0,,2019-03-29,Adopted.,https://legiscan.com/WA/bill/HR4632/2019,https://app.leg.wa.gov/billsummary?BillNumber=4632&Year=2019&Initiative=false
1249767,1653,HR4633,0,,,"Honoring Joshua Gortler.","Honoring Joshua Gortler.",0,,2019-04-05,Adopted.,https://legiscan.com/WA/bill/HR4633/2019,https://app.leg.wa.gov/billsummary?BillNumber=4633&Year=2019&Initiative=false
1254834,1653,HR4634,0,,,"Recognizing the excellence of the Washougal High School Girls&#x27; Basketball Team.","Recognizing the excellence of the Washougal High School Girls&#x27; Basketball Team.",0,,2019-04-27,Adopted.,https://legiscan.com/WA/bill/HR4634/2019,https://app.leg.wa.gov/billsummary?BillNumber=4634&Year=2019&Initiative=false
1254833,1653,HR4635,0,,,"Honoring the Columbia River High School Chieftains soccer team.","Honoring the Columbia River High School Chieftains soccer team.",0,,2019-04-27,Adopted.,https://legiscan.com/WA/bill/HR4635/2019,https://app.leg.wa.gov/billsummary?BillNumber=4635&Year=2019&Initiative=false
1253882,1653,HR4636,0,,,"Honoring Sister Sharon Park.","Honoring Sister Sharon Park.",0,,2019-04-23,Adopted.,https://legiscan.com/WA/bill/HR4636/2019,https://app.leg.wa.gov/billsummary?BillNumber=4636&Year=2019&Initiative=false
1254836,1653,HR4637,0,,,"Honoring Charles &quot;Chuck&quot; Walter Austin.","Honoring Charles &quot;Chuck&quot; Walter Austin.",0,,2019-04-27,Adopted.,https://legiscan.com/WA/bill/HR4637/2019,https://app.leg.wa.gov/billsummary?BillNumber=4637&Year=2019&Initiative=false
1254832,1653,HR4638,0,,,"Honoring Education and Sharing Day.","Honoring Education and Sharing Day.",0,,2019-04-27,Adopted.,https://legiscan.com/WA/bill/HR4638/2019,https://app.leg.wa.gov/billsummary?BillNumber=4638&Year=2019&Initiative=false
1254814,1653,HR4639,0,,,"Thanking Greg Payne for his service to the House of Representatives.","Thanking Greg Payne for his service to the House of Representatives.",0,,2019-04-26,Adopted.,https://legiscan.com/WA/bill/HR4639/2019,https://app.leg.wa.gov/billsummary?BillNumber=4639&Year=2019&Initiative=false
1254835,1653,HR4640,0,,,"Recognizing the &quot;Screen at 23&quot; campaign for preventative screening and diabetic prevention by the Asian American, Native Hawaiian, and Pacific Islander Diabetes Coalition.","Recognizing the &quot;Screen at 23&quot; campaign for preventative screening and diabetic prevention by the Asian American, Native Hawaiian, and Pacific Islander Diabetes Coalition.",0,,2019-04-27,Adopted.,https://legiscan.com/WA/bill/HR4640/2019,https://app.leg.wa.gov/billsummary?BillNumber=4640&Year=2019&Initiative=false
1263792,1653,HR4641,0,,,"Recognizing and honoring Frank Chopp.","Recognizing and honoring Frank Chopp.",0,,2019-04-28,Adopted.,https://legiscan.com/WA/bill/HR4641/2019,https://app.leg.wa.gov/billsummary?BillNumber=4641&Year=2019&Initiative=false
1263788,1653,HR4642,0,,,"Providing for the conduct of the House of Representatives during interim periods.","Providing for the conduct of the House of Representatives during interim periods.",0,,2019-04-28,Adopted.,https://legiscan.com/WA/bill/HR4642/2019,https://app.leg.wa.gov/billsummary?BillNumber=4642&Year=2019&Initiative=false
1317816,1653,HR4643,0,,,"Concerning Lunar New Year.","Concerning Lunar New Year.",0,,2020-01-21,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4643/2019,https://app.leg.wa.gov/billsummary?BillNumber=4643&Year=2019&Initiative=false
1302832,1653,HR4644,0,,,"Notifying the Governor that the House of Representatives is organized and ready to conduct business.","Notifying the Governor that the House of Representatives is organized and ready to conduct business.",0,,2020-01-13,Adopted.,https://legiscan.com/WA/bill/HR4644/2019,https://app.leg.wa.gov/billsummary?BillNumber=4644&Year=2019&Initiative=false
1303858,1653,HR4645,0,,,"Honoring military spouses and caregivers.","Honoring military spouses and caregivers.",0,,2020-01-14,Adopted.,https://legiscan.com/WA/bill/HR4645/2019,https://app.leg.wa.gov/billsummary?BillNumber=4645&Year=2019&Initiative=false
1302645,1653,HR4646,0,,,"Amending the permanent rules of the House of Representatives.","Amending the permanent rules of the House of Representatives.",0,,2020-01-13,Adopted.,https://legiscan.com/WA/bill/HR4646/2019,https://app.leg.wa.gov/billsummary?BillNumber=4646&Year=2019&Initiative=false
1315197,1653,HR4647,0,,,"Honoring Dr. Martin Luther King Jr.","Honoring Dr. Martin Luther King Jr.",0,,2020-01-20,Adopted.,https://legiscan.com/WA/bill/HR4647/2019,https://app.leg.wa.gov/billsummary?BillNumber=4647&Year=2019&Initiative=false
1319605,1653,HR4648,0,,,"Honoring Jerry Cummins.","Honoring Jerry Cummins.",0,,2020-01-24,Adopted.,https://legiscan.com/WA/bill/HR4648/2019,https://app.leg.wa.gov/billsummary?BillNumber=4648&Year=2019&Initiative=false
1322396,1653,HR4649,0,,,"Concerning Amyloidosis awareness.","Concerning Amyloidosis awareness.",0,,2020-01-28,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4649/2019,https://app.leg.wa.gov/billsummary?BillNumber=4649&Year=2019&Initiative=false
1322155,1653,HR4650,0,,,"Honoring the Washington Farm Bureau.","Honoring the Washington Farm Bureau.",0,,2020-01-28,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4650/2019,https://app.leg.wa.gov/billsummary?BillNumber=4650&Year=2019&Initiative=false
1320709,1653,HR4651,0,,,"Recognizing the historical significance of the liberation of the Auschwitz-Birkenau death camp by Allied forces.","Recognizing the historical significance of the liberation of the Auschwitz-Birkenau death camp by Allied forces.",0,,2020-01-27,Adopted.,https://legiscan.com/WA/bill/HR4651/2019,https://app.leg.wa.gov/billsummary?BillNumber=4651&Year=2019&Initiative=false
1323719,1653,HR4652,0,,,"Celebrating Navy day.","Celebrating Navy day.",0,,2020-01-29,Adopted.,https://legiscan.com/WA/bill/HR4652/2019,https://app.leg.wa.gov/billsummary?BillNumber=4652&Year=2019&Initiative=false
1329218,1653,HR4653,0,,,"Honoring Washington&#x27;s agricultural producers.","Honoring Washington&#x27;s agricultural producers.",0,,2020-02-04,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4653/2019,https://app.leg.wa.gov/billsummary?BillNumber=4653&Year=2019&Initiative=false
1329470,1653,HR4654,0,,,"Honoring individuals with Juvenile Arthritis.","Honoring individuals with Juvenile Arthritis.",0,,2020-02-04,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4654/2019,https://app.leg.wa.gov/billsummary?BillNumber=4654&Year=2019&Initiative=false
1326516,1653,HR4655,0,,,"Celebrating Black History Month.","Celebrating Black History Month.",0,,2020-02-03,Adopted.,https://legiscan.com/WA/bill/HR4655/2019,https://app.leg.wa.gov/billsummary?BillNumber=4655&Year=2019&Initiative=false
1329347,1653,HR4656,0,,,"Celebrating womens&#x27; right to vote.","Celebrating womens&#x27; right to vote.",0,,2020-02-04,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4656/2019,https://app.leg.wa.gov/billsummary?BillNumber=4656&Year=2019&Initiative=false
1329592,1653,HR4657,0,,,"Commemorating the 30th anniversary of the Americans with Disabilities Act.","Commemorating the 30th anniversary of the Americans with Disabilities Act.",0,,2020-02-04,"Adopted by Rules Committee.",https://legiscan.com/WA/bill/HR4657/2019,https://app.leg.wa.gov/billsummary?BillNumber=4657&Year=2019&Initiative=false
1346476,1653,HR4658,0,,,"Celebrating Seattle&#x27;s NHL hockey team.","Celebrating Seattle&#x27;s NHL hockey team.",0,,2020-02-21,Adopted.,https://legiscan.com/WA/bill/HR4658/2019,https://app.leg.wa.gov/billsummary?BillNumber=4658&Year=2019&Initiative=false
1346333,1653,HR4659,0,,,"Honoring the Tahoma High School volleyball team.","Honoring the Tahoma High School volleyball team.",0,,2020-02-21,Adopted.,https://legiscan.com/WA/bill/HR4659/2019,https://app.leg.wa.gov/billsummary?BillNumber=4659&Year=2019&Initiative=false
1346765,1653,HR4660,0,,,"Honoring April as National Donate Life Month.","Honoring April as National Donate Life Month.",0,,2020-02-21,Adopted.,https://legiscan.com/WA/bill/HR4660/2019,https://app.leg.wa.gov/billsummary?BillNumber=4660&Year=2019&Initiative=false
1344964,1653,HR4661,0,,,"Honoring Japanese Americans who suffered relocation and internment during World War II.","Honoring Japanese Americans who suffered relocation and internment during World War II.",0,,2020-02-20,Adopted.,https://legiscan.com/WA/bill/HR4661/2019,https://app.leg.wa.gov/billsummary?BillNumber=4661&Year=2019&Initiative=false
1341852,1653,HR4662,0,,,"Honoring George Washington, Abraham Lincoln, and all other presidents on Presidents&#x27; Day.","Honoring George Washington, Abraham Lincoln, and all other presidents on Presidents&#x27; Day.",0,,2020-02-17,Adopted.,https://legiscan.com/WA/bill/HR4662/2019,https://app.leg.wa.gov/billsummary?BillNumber=4662&Year=2019&Initiative=false
1346548,1653,HR4663,0,,,"Honoring James H. Scharf.","Honoring James H. Scharf.",0,,2020-02-21,Adopted.,https://legiscan.com/WA/bill/HR4663/2019,https://app.leg.wa.gov/billsummary?BillNumber=4663&Year=2019&Initiative=false
1341950,1653,HR4664,0,,,"Honoring Congressman Denny Heck.","Honoring Congressman Denny Heck.",0,,2020-02-17,Adopted.,https://legiscan.com/WA/bill/HR4664/2019,https://app.leg.wa.gov/billsummary?BillNumber=4664&Year=2019&Initiative=false
1346623,1653,HR4665,0,,,"Congratulating TVW on 25 years of service.","Congratulating TVW on 25 years of service.",0,,2020-02-21,Adopted.,https://legiscan.com/WA/bill/HR4665/2019,https://app.leg.wa.gov/billsummary?BillNumber=4665&Year=2019&Initiative=false
